,Adj Close,log_returns,5d_return,omega,alpha[1],beta[1],h.1,h.2,h.3,h.4,h.5,5d_volaility,Quantiles
2019-04-09,11671.950195,0.5795590241019364,2.759642098407098,0.017092289776381935,0.05323832278662254,0.9221272457378598,0.5065282609609343,0.5111425150022609,0.5156430995185959,0.5200328146940635,0.5243143917318439,2.5776610819076984,3
2019-04-10,11584.299805,-0.7537827897085596,0.8761264393768979,0.017149688329008497,0.05315966514536031,0.9221779492378542,0.520636232683499,0.5249457894759966,0.5291490623170402,0.5332486724224254,0.5372471763625131,2.6452269332614744,3
2019-04-11,11596.700195,0.10698754309843514,1.316328661891176,0.01676535125941662,0.05280839602339628,0.9229468275212416,0.49584768458867806,0.5005913195793332,0.5052199462000542,0.5097363528030604,0.5141432601375953,2.525538563308721,3
2019-04-12,11643.450195,0.40232151921936415,0.632826568253891,0.016482095018023828,0.052617803605898045,0.923423874546751,0.4790707247174447,0.4840750891250443,0.4889595573595253,0.49372700193199137,0.4983802265330009,2.4442125996670065,3
2019-04-15,11690.349609,0.40198748210269963,0.1815040888704479,0.016280321448251905,0.05254077026304051,0.923698108537768,0.4637223163084909,0.46898407559616695,0.4741208095836876,0.4791354890123627,0.484031014035358,2.369993704536066,3
2019-04-16,11787.150391,0.8246306510472904,0.6293560584956912,0.016190382838399808,0.05235364035532648,0.9239302469659016,0.47425644144095214,0.47919930507550496,0.4840249431991449,0.48873613594529763,0.4933355975134312,2.4195524231743306,3
2019-04-18,11752.799805,-0.2918494737334749,0.9304744918262778,0.01608899135519323,0.05235178069609751,0.9240310253957169,0.460370004907349,0.465586348587133,0.4706794968667398,0.47565235927582405,0.4805077766291142,2.35279598626616,3
2019-04-22,11594.450195,-1.3564941320338082,-0.030611729229778506,0.016239438220262213,0.05189732952179224,0.9243183122943638,0.5483115785007893,0.5515097777416398,0.5546319098662027,0.5576797840820177,0.5606551665657844,2.772788216756434,3
2019-04-23,11575.950195,-0.15968652780986545,-0.7744672194523338,0.016443835736015284,0.052246859951118274,0.9238313445438515,0.5270751315435787,0.5309103837670216,0.5346538898710651,0.5383078445876158,0.5418743901466526,2.672821639915934,3
2019-04-24,11726.150391,1.2891737006592427,1.0428469969432634,0.016591407473016663,0.05235524209246736,0.9235093330623599,0.5823855817219269,0.5849208657563818,0.587394959633562,0.5898093402039096,0.5921654486734539,2.9366761959892345,3
2019-04-25,11641.799805,-0.7219371117287456,-0.2586491388874186,0.016494197709707427,0.05221142040491522,0.9237134808930151,0.5858555945992125,0.5882452610437842,0.5905773960328378,0.5928533846418433,0.5950745786004422,2.9526062149181196,3
2019-04-26,11754.650391,0.9646887475020105,1.4598223983231515,0.016576561542422614,0.052411760244170706,0.9233842780124385,0.6002403542716814,0.6022887212424729,0.6042875096174669,0.6062379193950995,0.6081411215290903,3.021195626055811,3
2019-04-30,11748.150391,-0.05531255807349923,1.2975222971512173,0.016429990873290102,0.05213725800675743,0.9238325739043226,0.570881690388818,0.573593298283178,0.5762397457840452,0.5788225987066282,0.5813433852393326,2.880880718402002,3
2019-05-02,11724.75,-0.1993822524036262,0.6958185255282268,0.016874250460919362,0.052995122384261635,0.9225692626566772,0.5499286462928465,0.5533650520979962,0.5567174872140481,0.5599880035164289,0.5631786027417274,2.7831777918630474,3
2019-05-03,11712.25,-0.10666895238500143,0.18716209104052575,0.01651957526158458,0.05243255967838167,0.9235234719415797,0.5245251246494879,0.5284330343994643,0.5322469824909803,0.5359692281351808,0.5396019762228094,2.6607763458979226,3
2019-05-06,11598.25,-0.9781077957029449,-1.6155763557097096,0.0163095562375262,0.05190097933224772,0.9242662436992385,0.5566964961030547,0.5597384289098036,0.5627078640104162,0.5656065292265533,0.5684361112010878,2.8131854294509155,3
